Author_id,Name
11640,Patricia Lake
11641,Arlene Holiday
11642,Jennifer Horsman
11643,Susannah Kells
11644,Sue Ellen Cole
11645,Daphne Woodward
11646,C. J. Carmichael
11647,Margaret Pargeter
11648,Angel Milan
11649,Eric L. Harry
11650,R. M. Meluch
11651,Arlene Holliday
11652,Deborah Bedford
11653,Lyndon Hardy
11654,Pat Wallace
11655,Ruth Alana Smith
11656,Raymond Giles
11657,Billie Green
11658,Logan
11659,Amarillas
11660,Judith E. French
11661,Taylor Ryan
11662,Robin Gideon
11663,Kathryn Fox
11664,E. A. Mares
11665,Greg Keyes
11666,Kenneth C. Davis
11667,George Demko
11668,Jerome Agel
11669,Eugene Boe
11670,Isabelle Eberhardt
11671,Michael Burgan
11672,Gail Herman
11673,The Master Therion
11674,Frieda Harris
11675,Antero Alli
11676,Yvonne Rees
11677,Peter May
11678,David Conway
11679,Gillian Kemp
11680,Maxwell Maltz
11681,Linda Barker
11682,John M. Ford
11683,John Toland
11684,Mitsuo Fuchida
11685,Walter F Murphy
11686,Marion D. March
11687,Joan McEvers
11688,Sucharitkul
11689,Fred Reinfeld
11690,WARREN /SAPIR MURPHY
11691,Warre Murphy
11692,Anna Riva
11693,Y.L. Harris
11694,Christopher O'Brien
11695,William C. Westmoreland
11696,Kaoru Iwamoto
11697,James E. Kloetzel
11698,Salomone
11699,Freddie NORTH
11700,S. Jason Black
11701,Christopher S. Hyatt
11702,Doris Piserchia
11703,Kelly Freas - Cover
11704,C. Berlitz
11705,Stephen M. Rainey
11706,Lara Parker
11707,Bill Drummond
11708,Mark Manning
11709,Alexander Games
11710,Eddie Izzard
11711,Alicia Appleman-Jurman
11712,Edward Bond
11713,Patricia Hern
11714,Ardal O'Hanlon
11715,Umberto Bellini
11716,Josef Haslinger
11717,Werner Lansburgh
11718,John Toohey
11719,Gloria D. Miklowitz
11720,John Christopher
11721,Peter Bruck
11722,Samuel Beckett
11723,Elmar Tophoven
11724,Allen Carr
11725,Petra Wackerle
11726,Dieter Markert
11727,Theodor Fontane
11728,Philippa Carr
11729,Erika Remberg
11730,Benoîte Groult
11731,Batya Gur
11732,Eva Malsch
11733,C.J. Anders
11734,Ardella Garland
11735,Edward Eager
11736,N. M. Bodecker (Illustrator)
11737,Jason Little
11738,Kevin Freiberg
11739,Jackie Freiberg
11740,Laura Moore
11741,Janet Gleeson
11742,William Hill Brown
11743,Hannah Webster Foster
11744,Elizabeth Barrett Browning
11745,John Robert Glorney Bol
11746,Gregg Easterbrook
11747,John Bunyan
11748,W. R. Owens
11749,Arthur Jacobs
11750,Bartolome De Las Casas
11751,Nigel Griffin
11752,Anthony Pagde
11753,Martin Palmer
11754,Elizabeth Breuilly
11755,John Leguizamo
11756,Sonia Moore
11757,John Gielgud
11758,Joshua Logan
11759,Marianne Moore
11760,Carri Garrison
11761,Steve
11762,Rev.
11763,And Tada
11764,Joni Eareckson Estes
11765,Voronica Whitney-Robinson
11766,H. M. Parshley
11767,Steven Levenkron
11768,Otto F. Wahl
11769,Amy Bloom
11770,Greg Philo
11771,Glasgow Media Group
11772,Glasgow University
11773,Mary Ellen Copeland
11774,Gregory Stock Ph.D.
11775,Leo; Leo Buscaglia Buscaglia
11776,Jennifer James
11777,Barbara Stanny
11778,John Killick
11779,Myra Schneider
11780,Leah Furman
11781,Elina Furman
11782,Maureen Tan
11783,Donna Boyd
11784,Woollcott Smith
11785,L. E. Modesitt
11786,L.E Modesitt Jr.
11787,Karin Goodwin
11788,Anthony L Abraham
11789,MJ Ryan
11790,Judi McCoy
11791,Suzann Ledbetter
11792,Linda French
11793,Wilton Barnhardt
11794,Liz Ireland
11795,Harry Kressing
11796,Simon Maginn
11797,Penelope Dellaporta
11798,Bill Ransom
11799,Gayle Greeno
11800,Marilyn Bowering
11801,James Humphreys
11802,Günter De Bruyn
11803,Stephanie Gertler
11804,Nicholas Rinaldi
11805,Matt Witten
11806,Nava Atlas
11807,Lillian Kayte
11808,Susan Bixler
11809,Karl Albrecht
11810,Ron Zemke
11811,Philip B. Crosby
11812,Hilary Mantel
11813,J.D. Landis
11814,Ruth Picardie
11815,Matt Seaton
11816,Justine Picardie
11817,Brian Vesey-Fitzgerald
11818,S R Badmin
11819,Patricia Wendorf
11820,Ruth Reichl
11821,David Pesci
11822,Andrew Miller
11823,Nega Mezlekia
11824,Stuart Mclean
11825,Robin McGrath
11826,William Maxwell
11827,Diane Mason
11828,Bruce Kirkby
11829,Eric Kraft
11830,James Jones
11831,Dakota Hamilton
11832,Don Hannah
11833,Kenn Harper
11834,Hiromi Goto
11835,Sara George
11836,George
11837,Helen Fremont
11838,Cynthia Flood
11839,Marina Endicott
11840,Alan Cumyn
11841,Beatrice Culleton Mosionier
11842,Michael Collins
11843,Kevin Chong
11844,Grant Buday
11845,Sandra Birdsell
11846,Joan Barfoot
11847,M. E. Hirsh
11848,Ethan Mordden
11849,Terri Windling &amp; Ellen Datlow
11850,Thomas Canty
11851,Nin
11852,Ji-li Jiang
11853,Fawn M. Brodie
11854,Mutual Publishing
11855,Mary Kawena Pukui
11856,William J Bennett
11857,William H. Whyte
11858,Stephen J. Adler
11859,Adele Parks
11860,Cyrano De Words-U-Lac
11861,Barbara Johnson
11862,MaryJanice Davidson
11863,Lani Nedbalek
11864,Frank Caplan
11865,Theresa Caplan
11866,Ingrid Tomey
11867,Calvin Miller
11868,Lyrick Publishing
11869,Marion Chesney
11870,Bonnie Macdougal
11871,Richard Grant
11872,Richard Hoyt
11873,Margaret Allan
11874,Miriam Grace Monfredo
11875,Lowell Cunningham
11876,Ed Solomon
11877,Olga Masters
11878,Tove Jansson
11879,Thomas Warburton
11880,Peter King
11881,Lillian Herlands Hornstein
11882,G. D. Percy
11883,Calvin S. B
11884,Denise Swanson
11885,Sam Walton
11886,John Huey
11887,Robert Crossley
11888,Susan Dawn
11889,Stuart Holmes Coleman
11890,Colin Eisler
11891,Lesley Anne Ivory
11892,May Elizabeth Schlayer
11893,Dave Thompson
11894,Eleanor Wachtel
11895,Lilian Lee
11896,Andrea Lingenfelter
11897,Stephen Karcher
11898,Rudolph Ritesema
11899,Trina Paulus
11900,Richard Llewellyn
11901,Harriette Arnow
11902,Ed Stivender
11903,Jayne An
11904,William Jay Smith
11905,Jeff Shaara
11906,Rahna Reiko Rizzuto
11907,Beth Kephart
11908,Howe Stidger
11909,Mike Doogan
11910,Dee Boyles
11911,Bertice Berry
11912,Tim Mikkelsen
11913,Phyllis Wright-Herman
11914,MikWright Ltd.
11915,Jean Shepherd
11916,Howard Schultz
11917,Dori Jones Yang
11918,Barbara Neely
11919,Marc Summers
11920,Armand Eisen
11921,Ben Edlund
11922,Richard Goldstein
11923,Maurice Horn
11924,Paul Dickson
11925,Rick Meyerowitz
11926,Paul Dixon
11927,Carol McD. Wallace
11928,Barry Sinrod
11929,Angus Oblong
11930,Angela Shelf Medearis
11931,Nancy Birnes
11932,Patti Shosteck
11933,Lee Wade
11934,Joan Rutt
11935,Sandra Mattielli
11936,Mark Bittman
11937,Steven Raichlen
11938,Sheila Lukins
11939,Julee Rosso
11940,Arthur Schwartz
11941,Beatrice A. Ojakangas
11942,Mable Hoffman
11943,Shirley Gill
11944,Jill Dupleix
11945,Geoff Lung
11946,Judith Choate
11947,Bill Milne
11948,Viana LA Place
11949,Judy Rosenberg
11950,Judy Wicks
11951,Kevin Von Klause
11952,Elizabeth Fitzgerald
11953,Michael McLaughlin
11954,Irma S. Rombauer
11955,Marion Rombauer Becker
11956,Ethan Beck
11957,Alan Witschonke
11958,Beverly Mills
11959,Alicia Ross
11960,Anya Von Bremzen
11961,John Welchman
11962,Grace Shugart
11963,Mary Molt
11964,Ernest M. Mickler
11965,Richard Sullivan
11966,Betsy Wyckoff
11967,Pat LaFontaine
11968,Larry Weisman
11969,Chas Griffin
11970,Cynthia Tobias
11971,Jill Bloom
11972,Will Weaver
11973,Ryan White
11974,Ann Marie Cunningham
11975,Bill O'Reilly
11976,Dreikurs
11977,Claudia Jones
11978,Greg Nagan
11979,Donald Goines
11980,Floyd C. Watkins
11981,William B. Dillingham
11982,John T. Hie
11983,Stirling Silliphant
11984,H. King
11985,Robert A Seiple
11986,Inge Sargent
11987,Honolulu Theatre For Youth
11988,Meri Ishikawa
11989,Erika Oller
11990,Rhys Bowen
11991,Charles Knief
11992,David Galef
11993,Jun Hashimoto
11994,Susan Stamberg
11995,Wu Ningkun
11996,Elizabeth Portch
11997,Molly Brown
11998,Nancy E. Turner
11999,Ann Sherif
12000,Louie Anderson
12001,RH Disney
12002,Lois-ann Yamanaka
12003,Mariama B
12004,Noelle Howey
12005,Aaron McGruder
12006,James Madison
12007,Billy Bob Thornton
12008,Rollins
12009,Irene Diamond
12010,Gloria Orenstein
12011,Mary Daly
12012,Diane Bell
12013,Thomas Berger
12014,Patricia Kennealy
12015,Alice Bach
12016,Steven Kellogg
12017,Hugh Lofting
12018,Iona Opie
12019,Peter Opie
12020,James Pruitt
12021,Lorraine Johnson-Coleman
12022,Cary O. Yager
12023,E.B. White
12024,Gail Owens
12025,John Travolta
12026,Rachel Simmons
12027,Raul Correa
12028,M. T. Anderson
12029,Ysaye M. Barnwell
12030,Synthia Saint James
12031,Marcia Williams
12032,Janet Schulman
12033,Martine Gourbault
12034,Caroline Schrodes
12035,Deborah Chase
12036,Kevin Baker
12037,Illona Linthwaite
12038,Gertrude Crampton
12039,Tibor Gergely
12040,Edith Fisher Hunter
12041,Neil Simon
12042,Bil Keane
12043,Gary A. Dias
12044,Robbie Dingeman
12045,Ross Yamanaka
12046,David Rees
12047,Jean Craighead GEORGE
12048,Sheila Burnford
12049,Sydney B. Metrick
12050,Taro Gomi
12051,Christopher Paolini
12052,Mariane Pearl
12053,Sarah Crichton
12054,Marie Hara
12055,Nora Okja Keller
12056,Jerdine Nolen
12057,Steven Lindblom
12058,True Kelley
12059,Stephen Laws
12060,Ronald Gottesman
12061,Graham Lord
12062,David Brooks
12063,David Homel
12064,Gail Scott
12065,Nelson Mandela
12066,Bernice Johnson Reagon
12067,Sting
12068,Anne Garrels
12069,Dayna Curry
12070,Heather Mercer
12071,Stacy Mattingly
12072,Herman Miller
12073,Debra Doyle
12074,H. Miller
12075,Ezra Whiteman
12076,Norman Node
12077,Evelyn Goodman
12078,Karen Karbiener
12079,Harriet Beecher Sto
12080,Caroline Knapp
12081,John White
12082,Dorothy West
12083,Isabel Fonseca
12084,Beverley Naidoo
12085,Eric Velasquez
12086,Mike Lester
12087,Jr Bill Martin
12088,John Archambault
12089,Nina Bernstein
12090,Chip Silverman
12091,Walt Disney
12092,J. D. Bisignani
12093,Robert Nilsen
12094,Margaret Miner
12095,Hugh Rawson
12096,Marianne Larned
12097,Colin Powell
12098,Maria
12099,Stuart Miller
12100,Geoffrey Moss
12101,Patricia Meyer Spacks
12102,Alfred Birnbaum
12103,Jamie Stamper
12104,Robert Byrne
12105,Teressa Skelton
12106,Jon Spoelstra
12107,Robert Smith
12108,Jean Hortense Seligmann
12109,Paul S. Newman
12110,Annie Guenther
12111,J.M. Barrie
12112,Mabel Watts
12113,Joe Ewers
12114,Western Publishing
12115,Al Andersen
12116,Don Ferguson
12117,Peter Emslie
12118,Susan Hightower
12119,Matt Novak
12120,Teddy Margulies
12121,Studio Orlando
12122,Craig McCracken
12123,Lauren Faust
12124,Rick Detorie
12125,Teddy Slater
12126,Tom LaPadula
12127,Margaret A. Hartelius
12128,Harry McNaught
12129,Steve Metzger
12130,Steven Kroll
12131,Jeni Bassett
12132,Freya Littledale
12133,Freya L
12134,B.G. Ford
12135,Leone Castell Anderson
12136,Eugenie (Illustrator)
12137,Ann Braybrooks
12138,Arkadia
12139,David Korr
12140,Joe Mathieu
12141,Chari Sue
12142,Richard Courtney
12143,Trish Courtney
12144,A. Delaney
12145,Jon Stone
12146,Michael Smollin
12147,Edens
12148,Various Authors
12149,Tori Amos
12150,Martin Scot Kosins
12151,Sydney Taylor
12152,Helen John
12153,Marcie Carroll
12154,Frederick Crews
12155,Andy Warhol
12156,Edith Thacher Hurd
12157,Tibor Gerge
12158,George Booth
12159,Sachi Fukuda
12160,Greg Critser
12161,Mark D. Sanders
12162,Tia Sillers
12163,Marian Engel
12164,Susan Schade
12165,Charlotte Zolotow
12166,William Pene Du Bois
12167,Graham Oakley
12168,Joan Clarke
12169,Andrew Matzner
12170,Oliver Stone
12171,Samuel H. Elbert
12172,Margaret Cho
12173,Ntozake Shange
12174,Ron Clark
12175,Ted Rall
12176,Greg Hyland
12177,David Simon
12178,Edward Burns
12179,Adrian Nicole LeBlanc
12180,Michael Fry
12181,Gregory White Smith
12182,Steven W. Naifeh
12183,Daniel Baxter
12184,Ruth Harris
12185,Carellin Brooks
12186,Tim Cahill
12187,Tom Bodett
12188,Peter N. Forman
12189,Sharon Linnea
12190,Rob
12191,George P. Pelecanos
12192,George Pelecanos
12193,James H. English
12194,Maryann Cusimano
12195,Jodi Endicott
12196,Hans Loffel
12197,Doug Peebles
12198,Curt Sanburn
12199,Eileen Curran
12200,G. Brian Karas
12201,J. D. Christilian
12202,Thomas Szollosi
12203,Karen Moline
12204,James G. Nourse
12205,Edna Buchanan
12206,Mitchell Smith
12207,Christopher Hyde
12208,Margaret Yorke
12209,William Lashner
12210,Barbara Fister
12211,Kyle Spencer
12212,Evan I. Schwartz
12213,Tony Dunbar
12214,Eleanor Taylor Bland
12215,Jim Knipfel
12216,Lowen Clausen
12217,Betty Macdonald
12218,Louise A. DeSalvo
12219,Sam Chaiton
12220,Terry Swinton
12221,Cynthia Harrod-Eagles
12222,John Miller
12223,Marianne Wiggins
12224,Stephen Miller
12225,R.D. Wingfield
12226,Bonnie K. Winn
12227,Suzanne Carey
12228,S. Andrew Swann
12229,Andrew Bergman
12230,Charles Ingrid
12231,Libby Hall
12232,Kia Meaux
12233,Jim Borgman
12234,Bunty Howearth
12235,C.K. Stead
12236,Sky Lee
12237,Tong Su
12238,William Caunitz
12239,Robin Burcell
12240,James Tertius DeKay; James Tertius De Kay
12241,Bill Fitzhugh
12242,Jeanne Braselton
12243,Larry Keenan
12244,Stephanie Johnson
12245,Julie Cannon
12246,D. B. C. Pierre
12247,Alisa Valdes-Rodriguez
12248,Patricia Grace
12249,Julie Otsuka
12250,Marilyn Duckworth
12251,Georgia Byng
12252,Pat Ross
12253,Philip Sugden
12254,Huston Curtiss
12255,Michael Cart
12256,Leslea Newman
12257,M. Hardwick
12258,Owen Chase
12259,Iola Haverstick
12260,Betty Shepard
12261,Katharine Weber
12262,I.J. Parker
12263,Brad Gooch
12264,Dann Hazel
12265,Elizabeth Gilbert
12266,Amy Borkowsky
12267,Anna L. Waldo
12268,Emine Sevgi Ozdamar
12269,Donna Andrews
12270,Holly Payne
12271,John Marino
12272,Tina Cohen
12273,C. K. Stead
12274,Stevan Eldred-Grigg
12275,John Welter
12276,Jose Raul Bernardo
12277,Irene Allen
12278,Douglas Wynn
12279,Lilian Nattel
12280,Alfred Noyes
12281,Charles Mikolaycak
12282,Nick Smith
12283,Yxta Maya Murray
12284,Denise Giardina
12285,Harold Pinter
12286,P. G Wodehouse
12287,Simon Doonan
12288,Holly Hobbie
12289,Abby Bardi
12290,Judith Henry
12291,Graham Caveney
12292,Elizabeth Hess
12293,Terrence Cheng
12294,Art Spiegelman
12295,David Davidar
12296,Jewell Parker Rhodes
12297,Edward G. Seidensticker
12298,Sela Ward
12299,Anita Rau Badami
12300,Gary Ogden Harper
12301,Wayne Johnston
12302,Michael Augustyn
12303,Kurt Diemberger
12304,Philippe Garner
12305,Tom Corcoran
12306,Brad Dimock
12307,Paulette Jiles
12308,Frank Monaco
12309,Richard L. Miller
12310,David Letterman
12311,Lisa Huang Fleischman
12312,Akimitsu Takagi
12313,Dan Hurley
12314,H.B. Gilmour
12315,Sherry Sontag
12316,Christopher Drew
12317,Annette Lawrence Dr
12318,Camille Geraldi
12319,Carol Burris
12320,Earl Murray
12321,Dr. Pedro Jose Greer Jr.
12322,Liz Balmaceda
12323,Debbie Morris
12324,Gregg Lewis
12325,Nik C. Colyer
12326,Mark Payne
12327,Cara Wilson
12328,Otto Frank
12329,Debby Jones
12330,Jackie Kendall
12331,Pete Dexter
12332,Miriam Sokol
12333,Hanoch McCarty
12334,Me
12335,Rick Pitino
12336,Mary Kay McComas
12337,Iris R. Dart
12338,Elisabeth Eaves
12339,ISAAC ASIMOV
12340,Octave Mirbeau
12341,Douglas Jarman
12342,Allen Weinstein
12343,Alexander Vassiliev
12344,S.A.R.K.
12345,O. E. Rolvaag
12346,Einar Haugen
12347,Gudrun Hovde Gvale
12348,John F. Bayer
12349,Shirley Worrall
12350,James Scott Bell
12351,Mary Engelbreit
12352,Robert Eisenberg
12353,J. Gregory Keyes
12354,Gareth Davies-Morris
12355,John Reed
12356,George Harrar
12357,Pamela Rafael Berkman
12358,Thomas Sanchez
12359,John Burgoyne
12360,Paul Levinson
12361,Martha Powers
12362,Sembene Ousmane
12363,Margot Patterson Doss
12364,Rafael Courtoisie
12365,Mr. Al Biondi
12366,Al Biondi
12367,Ana?s. Nin
12368,Cherry Adair
12369,Lars Eighner
12370,Geraldine Kudaka
12371,Jim Curtin
12372,James J. Curtin
12373,Renata Ginter
12374,Nick Tosches
12375,Daniel Akst
12376,Cristopher Stasheff
12377,Tara K. Harper
12378,Joseph Bryant
12379,Sandra Bernhard
12380,Louise Redd
12381,Carol Ann Lee
12382,Linda Wolfe
12383,Guy Vanderhaeghe
12384,Mary Ladd Gavell
12385,Jerry Hopkins
12386,Robert Shapard
12387,Hulton Getty
12388,Josephine Gattuso Hendin
12389,Mary Jo Bona
12390,Rebecca Stowe
12391,Arlene J. Chai
12392,Mikhail Lermontov
12393,Paul Foote
12394,Gloria Mallette
12395,Jeff Leeland
12396,April Sinclair
12397,Professor John Barth
12398,Michael Grant Jaffe
12399,William Joyce
12400,Ben Bradlee
12401,Scott R. Russell
12402,Joe Conason
12403,Uwe Timm
12404,Peter Tegel
12405,John Lennon
12406,I. M. Peeved
12407,Ed Strnad
12408,David Malouf
12409,David Chilton
12410,元阳
12411,Eric Shiraev
12412,Gerald L. Boyd
12413,Gerald Lee Boyd
12414,Jaimy Gordon
12415,Dan Franck
12416,Susan Cheever
12417,Claudia Shear
12418,Gene Hackman
12419,Daniel Lenihan
12420,John Dowdee
12421,Marcia Kamien
12422,Seamus Deane
12423,Culinary Institute Of America
12424,Donald Antrim
12425,Robert Lopshire
12426,Stephanie True Peters
12427,Reg Sandland
12428,Bill Dahl
12429,Weldon A. McDougal III
12430,Lora Brody
12431,Lois Ellen Frank
12432,Earl W. Emerson
12433,Andrew S. Grove
12434,Mark Kurlansky
12435,Bob Eggleton
12436,Nigel Suckling
12437,Ruthanne Lum McCunn
12438,Jean Pare
12439,Elliott Roosevelt
12440,Myrna Oakley
12441,Stanley Kaplan
12442,Geneen Roth
12443,Martin Dunford
12444,Jack Holland
12445,Stacey Richter
12446,Roland Gary Jones
12447,Arl Modica Matthews
12448,Linnea Lundgren
12449,Laura Kraemer
12450,Ellen Slezak
12451,Elizabeth Pomada
12452,Michael Larsen
12453,Douglas Keister
12454,Marion Owen
12455,Cindy
12456,Kakuzo Okakura
12457,Robert W. Snyder
12458,Wendy Hornsby
12459,Paula Marantz Cohen
12460,Susan Shaughnessy
12461,Meridel Le Sueur
12462,Ian C. Ellis
12463,A.M. Homes
12464,Tess Gallagher
12465,Helen Dunmore
12466,Robert Ellis Gordon
12467,Michael Stearns
12468,Adela Vengana
12469,Gil Reavill
12470,Michael Yamashita
12471,Rainer Eisenschmid
12472,Karl Baedeker
12473,Jamie S. Rich
12474,Andi Watson
12475,Scott Morse
12476,Judd Winick
12477,Laura Day
12478,Hari Kunzru
12479,Robin Goldstein
12480,Dr. James Dobson
12481,Julie Taylor
12482,Nikolaj Frobenius
12483,Tom Glazer
12484,Lendon Smith M.D.
12485,Kay Baxter
12486,Lucy Bauer Footlik
12487,Heidi-Marie Blackwel
12488,John Kulka
12489,Natalie Danford
12490,John Powell
12491,Nancy Richler
12492,Sandra Benitez
12493,Allen DeHart
12494,Bruce Sundquist
12495,Ben Jonson
12496,Roger Holdsworth
12497,Alan V. Hewat
12498,Angela Nissel
12499,Art Lee
12500,Claire Davis
12501,Helen Banes
12502,Diane Fitzgerald
12503,Julia Wilkinson
12504,John King
12505,Nuruddin Farah
12506,Joyce Goldstein
12507,Halldor Laxness
12508,Carol Frieberg
12509,Margaret B. Blackman
12510,Florence E. Davidson
12511,Laurie Foos
12512,John B. Keane
12513,Chuck Shepherd
12514,Elizabeth Nixon Weaver
12515,Sol Gordon
12516,Alexander Lockhart
12517,Kurban Said
12518,Jenia Graman
12519,Ben Sherwood
12520,Joan
12521,Craig Claiborne
12522,Marc Mappen
12523,Jill McCorkle
12524,Lawrence Norfolk
12525,Tom Henry
12526,Greta Guzek
12527,Paco Underhill
12528,Kathleen Alcala
12529,Faith Sullivan
12530,Maria Flook
12531,Roger Rapoport
12532,Marguerita Castanera
12533,Mary Morris
12534,Ja
12535,Tama Janowitz
12536,Marty Westerman
12537,Anton Chekhov
12538,Ann Dunnigan
12539,Ernest J. Simmons
12540,M. F. K. Fisher
12541,Nino Lo Bello
12542,Christopher Morley
12543,Ionicus - Joshua Armitage;
12544,Marlys Millhiser
12545,Jeanne K. Hanson
12546,Barbara Myerhoff
12547,Amber Coverdale Sumrall
12548,Patricia Vecchione
12549,Dee Wells
12550,Peter Canby
12551,Jerry Biederman
12552,Lorin Michelle Biederman
12553,Gregory Gibson
12554,Sally Morningstar
12555,Martha Ostenso
12556,David Arnason
12557,Marly Swick
12558,Sandi Toksvig
12559,JANE GARDAM
12560,Jill Paton Walsh
12561,Eliyahu Goldratt
12562,Rani Manicka
12563,Saxton Judith
12564,Marcus Sieff
12565,Ronnie Barker
12566,Colin White
12567,Laurie Boucke
12568,David Hampshire
12569,Carl Lombard
12570,Dipika Mukherjee
12571,Kirpal Singh
12572,M A Quayam
12573,Dayna Dunbar
12574,Acton Figueroa
12575,Diane Hammond
12576,Thomas Adcock
12577,Margaret Snyder
12578,Karin Slaughter
12579,Amanda Brownfield
12580,Rose Connors
12581,Pat Booth
12582,Matthew Rettenmund
12583,Nigel Cawthorne
12584,Leslie Gould
12585,Kim Wong Keltner
12586,Kathy Peel
12587,Beth Hilgartner
12588,Claudia Pattison
12589,Teresa McClain Watson
12590,Jean Thompson
12591,Brian Kilcommons
12592,Sarah Wilson
12593,Richard T. Pienciak
12594,George Anastasia
12595,Lagoon Books
12596,Peter Burton
12597,Mary-Kate Olsen
12598,Carol Thompson
12599,Annie Auerbach
12600,Mark O'Hare
12601,Steven Banks
12602,Clint Bond
12603,Patricia MacDonald
12604,Patrick Lestewka
12605,R.J. Rosenblum
12606,Tanya Maria Barrientos
12607,Ramsey Campbell
12608,Caroline Leavitt
12609,Lauren Kelly
12610,James A. Moore
12611,Jilliane Hoffman
12612,Christina Fitzpatrick
12613,Jessica Barksdale Inclan
12614,Linda Nichols
12615,Wrath James White
12616,Mark Billingham
12617,Mark Nykanen
12618,Matthew Stokoe
12619,Blake Crouch
12620,Anne Leclaire
12621,James Kidman
12622,Donna VanLiere
12623,Gary A. Braunbeck
12624,Sephera Giron
12625,Barbara Bell
12626,Kevin Yarbrough
12627,Lucy Taylor
12628,Judy Duarte
12629,Monica J. O'Rourke
12630,Neal McPheeters
12631,Elizabeth Steffen
12632,Paul Burrell
12633,Patrick Demarchelier
12634,Hannah Alexander
12635,Shirley Palmer
12636,Victoria Pade
12637,Laura Kasischke
12638,Robert Boswell
12639,Judith H. McQuown
12640,Andrew Harper
12641,Joshua Gilder
12642,Kate Morgenroth
12643,Taylor Kincaid
12644,Anitra Sheen
12645,Keith Ablow
12646,Charles King
12647,Zelda Lockhart
12648,Peggy Vincent
12649,Jeffrey Konvitz
12650,Joseph Garber
12651,Scott Smith
12652,Randall Adams
12653,William Hoffer
12654,Marilyn Mona Hoffer
12655,Glen Hirshberg
12656,Jennifer L. Holm
12657,Jere Longman
12658,John Skipp
12659,Elwood Reid
12660,Manuela Dunn-Mascetti
12661,Sayed A. A. Razwy
12662,Abdullah Yusuf Ali
12663,Anne Hruska
12664,Malcolm X
12665,Attallah Shabazz
12666,Marie-Luise Kreuter
12667,Marc Behm
12668,John Steakley
12669,Rob Kean
12670,Mark Kistler
12671,Donald Senior
12672,Mary Packard
12673,James McIlrath
12674,Sarah Josepha Hale
12675,Bruce McMillan
12676,John Follain
12677,Rita Cristofari
12678,Michael Cader
12679,Kim Bellefontaine
12680,PerHenrik Gurth
12681,Will Osborne
12682,Dianne Snyder
12683,Allen Say
12684,Heidi E. Y. Stemple
12685,Roger Roth
12686,Linda Ashman
12687,Regan Dunnick
12688,Ellen Schecter
12689,Malcolm Yorke
12690,Lee Davis
12691,Ira Wolfman
12692,Paul Meisel
12693,Ellen Levine
12694,Richard Williams
12695,Edward Frascino
12696,Elizabeth G. Hainstock
12697,Ken Weber
12698,Roger Priddy
12699,Robert Levine
12700,Robert T. Levine
12701,Meredith Hamilton
12702,Patricia Beatty
12703,Ji-Li Jiang
12704,Andrea Immer
12705,Butch Guice
12706,Ruth Beechick
12707,Tomie DePaola
12708,Nancy Bond
12709,Bill Nye
12710,Ian G. Saunders
12711,Beth Peck
12712,Natalie Carabetta
12713,Erik C. Haugaard
12714,Donna M. Jackson
12715,Augustine
12716,Dr. William Bonadio
12717,Avery Hart
12718,Paul Mantell
12719,Alexandra M. Terzian
12720,Jim Jordan
12721,Karen Andreola
12722,Naomi Black
12723,Nancy Kalish
12724,Loretta Mowat
12725,Leisure Arts
12726,Eds. Leisure Arts
12727,Mr. Jim Weidmann
12728,Mr. Kurt Bruner
12729,Mr. Ron Wilson
12730,C. Akiyama
12731,N. Akiyama
12732,Fujihiko Kaneda
12733,Rita Lampkin
12734,Carol Akiyama
12735,Nobuo Akiyama
12736,Hiroko Storm
12737,Robert Tallon
12738,Ian Sheldon
12739,Bruce Campbell
12740,Esmé Raji Codell
12741,Penny Simkin
12742,Bridgette Server
12743,Bishop Fulton Sheen
12744,John Beevers
12745,Lee Fahnestock
12746,Norman MacAfee
12747,E. Nesbitt
12748,Henry Graham
12749,Gennady Spirin
12750,Giuliana Pelucchi
12751,Giuliana Peluchi
12752,Antoinette Bosc
12753,Benedict J. Groeschel
12754,James W. Demers
12755,Michael D. O'Brien
12756,Angela C. Santomero
12757,Jenine Pontillo
12758,David Isaacs
12759,Laura Berquist
12760,Susan Wise Bauer
12761,Patty Martirosian
12762,Jay Wise
12763,Sharon
12764,Mel Gibson
12765,Ken Duncan
12766,Tom Allen
12767,Marcellino D'Ambrosio
12768,Matthew Pinto
12769,Jonathan Stroud
12770,Joan Younger Meek
12771,Hertha Pauli
12772,Lenn Redman
12773,Philip Wilkinson
12774,Susan Striker
12775,Edward Kimmel
12776,Elizabeth Hallam
12777,Kimberly Hahn
12778,Scott Hahn
12779,Sara Wood
12780,Christine O' Keeffe Lafser
12781,Phyllis Tickle
12782,David Currie
12783,C. Bernard Ruffin
12784,Mitch Pacwa
12785,Ronda Chervin
12786,Patrick Madrid
12787,Patrick Madrid (editor)
12788,Foreword By Scott Hahn
12789,Geoff Benge
12790,Janet Benge
12791,Ann Mcgovern
12792,Tracy Sugarman
12793,Leslie Rule
12794,H. Rider Haggard
12795,Paul Hogarth
12796,Jack Hitt
12797,Tony Hille
12798,Euripides
12799,John McLean
12800,T.E. Lawrence
12801,Charles P. Curtis Jr.
12802,Ferris Greenslet
12803,Maria Beesing
12804,Robert J. Nogosek
12805,Patrick H. O'Leary
12806,Pierre-Ambrois-Francois Choderlos De Laclos
12807,Richar
12808,Michael Allen Dymmoch
12809,Louise Taylor
12810,Barbara E. Cohen
12811,Patricia Ingham
12812,Mandelbaum
